Team,Played,Won,Lost,Points
Physical Chess 2,18,16,2,81
Hong Kong Football Club 7B,18,13,5,76
i-Mask Advance Squash Club 1,19,12,7,68
Hong Kong Football Club 7A,18,12,6,64
UST,18,10,8,52
Hong Kong Cricket Club D7B,18,7,11,49
Hong Kong Cricket Club D7A,18,7,11,48
Thunder 1,18,7,11,46
Xavier,18,7,11,46
Social Squash Team,18,7,11,38
Kinetic 1,19,2,17,28
