Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
Hong Kong Football Club L3C,17.85714285714286,57.142857142857146,5.714285714285715,21.42857142857143,25.535714285714292
Hong Kong Football Club L3B,40.0,20.0,17.14285714285714,6.666666666666657,20.952380952380935
JESSICA Smashin' Mochi,0.0,11.111111111111114,33.33333333333334,22.222222222222214,16.666666666666657
The Squash Club Ladies,28.57142857142857,0.0,16.07142857142857,14.285714285714285,14.732142857142854
Hong Kong Football Club L3A,-16.666666666666657,0.0,33.33333333333334,41.66666666666666,14.583333333333343
Hong Kong Cricket Club Rockettes,6.944444444444443,40.277777777777786,12.5,-5.357142857142861,13.591269841269842
Physical Chess Ladies,-28.571428571428577,28.57142857142857,26.19047619047619,-5.0,5.297619047619044
