Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Smart Squash 2,0.0,12.5,9.523809523809526,66.66666666666666,-20.0,13.73809523809524
Friend Club 6,12.5,12.5,25.0,8.57142857142857,0.0,11.714285714285714
i-Mask Advance Squash Club 8,0.0,0.0,20.0,-10.0,33.33333333333333,8.666666666666664
X-Alpha 4,11.363636363636367,-3.4090909090909065,18.181818181818173,0.0,0.0,5.2272727272727195
i-Mask Advance Squash Club 7,0.0,-35.714285714285715,33.33333333333333,20.0,0.0,3.5238095238095237
Vitality Squash 2,-4.761904761904773,-7.142857142857139,2.857142857142861,31.42857142857143,-20.0,0.4761904761904745
Fusion Squash Club 2,16.666666666666686,0.0,16.666666666666686,-10.0,-25.0,-0.3333333333333286
Happy Squash 3,15.555555555555557,-26.66666666666667,20.634920634920633,-1.5873015873015888,-10.0,-0.41269841269841123
