Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Hong Kong Cricket Club 1,18,13,5,68,0,0,0,0,55,35
Hong Kong Football Club 3B,18,12,6,67,0,0,0,0,55,35
Young Player 5,18,12,6,67,0,0,0,2,55,35
Hong Kong Football Club 3A,18,11,7,65,0,0,0,0,55,35
Spirit 1,18,8,10,48,0,0,2,0,42,48
USRC-FWD 1,18,4,14,34,0,0,2,0,34,56
Friend Club 1,18,3,15,22,0,0,0,2,19,71
