Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Hong Kong Football Club 6,21,19,2,102,0,0,0,0,88,17
Perrier Sergio Tacchini KCC 4,21,18,3,100,0,5,0,0,82,23
That's 3,21,10,11,64,3,17,0,0,54,51
Global 1,21,10,11,59,0,0,0,5,49,56
Hong Kong Cricket Club 3,21,9,12,48,1,10,1,0,47,58
Discovery Bay,21,9,12,45,16,6,0,0,48,57
Runners,20,4,16,26,8,0,0,1,22,78
Island Squash Racquet Club,20,4,16,9,10,0,5,0,25,75
