Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
South China Athletic Association,18,16,2,82,0,0,0,1,66,24
Star River 5,18,15,3,82,0,0,0,5,67,23
MASS,18,13,5,72,0,5,0,0,60,30
Global 2,18,11,7,63,0,0,0,0,53,37
Hong Kong Football Club 16,18,9,9,57,0,5,0,1,48,42
ALPHA CUHK 2,18,9,9,53,0,10,0,0,47,43
NOVICE,18,6,12,34,0,0,5,5,34,56
Perrier Mix,17,6,11,32,10,0,7,5,33,52
Airporterz,17,4,13,19,10,0,5,5,23,62
Latecomers,18,0,18,6,0,0,6,1,14,76
