Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Perrier Sergio Tacchini KCC 2A,16,12,4,66,0,0,0,0,56,24
Hong Kong Football Club 2A,16,10,6,54,0,0,0,0,45,35
Young Player 4,16,8,8,52,0,0,0,3,44,36
Hong Kong Football Club 2B,16,8,8,42,0,0,0,0,34,46
Perrier Sergio Tacchini KCC 2B,16,2,14,20,0,0,3,0,21,59
