Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
i-MASK Advance Squash Club 3,16,14,2,79,0,0,1,0,67,13
Fung King 1,16,14,2,74,0,0,0,1,62,18
Hong Kong Football Club 5,16,10,6,56,0,5,0,0,46,34
Sovereign Group LRC Div 5,16,10,6,56,0,1,0,5,48,32
That's 2,16,9,7,55,0,2,0,0,46,34
Head Shatin 2,16,7,9,41,0,0,0,0,34,46
HKU 1,16,4,12,29,0,0,0,0,25,55
Kinetic 1,16,2,14,19,0,3,0,0,17,63
Friend Club 2,16,2,14,0,11,0,5,0,15,65
