Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Ladies Recreation Club Div 14,10,9,1,49,40,10
Kowloon Cricket Club 14,10,8,2,43,35,15
North District Sports Association 3,10,5,5,29,24,26
Hong Kong Football Club 14B,10,4,6,29,26,24
Hong Kong Football Club 14A,10,5,5,28,23,27
Electrify Squash Div 14,10,4,6,27,23,27
8 Virtues + 1,10,5,5,19,19,31
X-Alpha 6,10,0,10,6,10,40
