Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Electrify Squash Div 13,21,20,1,107,87,18
Sha Tin 6,21,15,6,83,68,37
Fusion Squash Club 2,21,15,6,74,59,46
X-Alpha 5,21,12,9,69,62,42
SocGen Squash,21,10,11,66,56,49
Energy Squash Club 1,21,9,12,62,54,51
Happy Squash 4,21,9,12,53,44,61
Yuen Long District Sports Association Limited,21,7,14,50,43,62
Kinetic 4,21,7,14,47,43,62
Energy Squash Club 2,21,10,11,45,48,57
i-Mask Advance Squash Club 5,21,7,14,42,35,70
HKIS Div 13,21,5,16,34,30,74
