Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Kowloon Cricket Club 6B,80.0,100.0,100.0,100.0,75.0,91.0,22
Ladies Recreation Club Div 6,50.0,100.0,33.33333333333333,66.66666666666666,33.33333333333333,56.666666666666664,17
Hong Kong Football Club 6A,60.0,80.0,0.0,80.0,60.0,56.0,25
Hong Kong Football Club 6C,100.0,40.0,40.0,20.0,80.0,56.0,25
Kowloon Cricket Club 6A,100.0,40.0,40.0,20.0,75.0,55.0,24
Uncles,60.0,60.0,20.0,60.0,40.0,48.0,25
Fusion Squash Club 1,60.0,20.0,75.0,50.0,25.0,46.0,22
Global Squash 1,20.0,60.0,80.0,60.0,0.0,44.0,25
Electrify Squash Div 6,25.0,40.0,50.0,0.0,100.0,43.0,18
Hong Kong Football Club 6B,0.0,25.0,75.0,50.0,50.0,40.0,20
Hong Kong Cricket Club D6,0.0,0.0,60.0,40.0,60.0,32.0,25
X-Alpha 3,0.0,33.33333333333333,33.33333333333333,50.0,0.0,23.333333333333332,12
