Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc,Total Rubbers
JESSICA Mochis,50.0,75.0,75.0,100.0,75.0,15
JESSICA L4,40.0,100.0,80.0,75.0,73.75,18
The Squash Club L4,75.0,75.0,50.0,75.0,68.75,16
Squashathon Ladies,50.0,66.66666666666666,25.0,75.0,54.166666666666664,15
Hong Kong Football Club JSA,75.0,33.33333333333333,33.33333333333333,66.66666666666666,52.08333333333333,13
Hong Kong Cricket Club L4,50.0,66.66666666666666,66.66666666666666,0.0,45.83333333333333,12
Hong Kong Football Club L4,20.0,0.0,80.0,40.0,35.0,20
Kwai Tsing District Squash Club L4,80.0,20.0,0.0,20.0,30.0,20
Hong Kong Cricket Club Rockettes,20.0,40.0,40.0,0.0,25.0,19
