Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Kowloon Cricket Club 4,60.0,100.0,80.0,60.0,100.0,80.0,24
TNGX,60.0,60.0,80.0,80.0,50.0,66.0,24
X-Alpha 2,20.0,80.0,80.0,80.0,66.66666666666666,65.33333333333333,23
YLJR,60.0,60.0,60.0,80.0,60.0,64.0,25
Hong Kong Football Club 4A,60.0,100.0,60.0,40.0,40.0,60.0,25
Sha Tin 1,100.0,20.0,60.0,40.0,40.0,52.0,25
Hong Kong Football Club 4B,20.0,20.0,40.0,40.0,50.0,34.0,24
The Squash Club 1,80.0,20.0,0.0,40.0,20.0,32.0,25
Hong Kong Cricket Club D4B,40.0,20.0,20.0,40.0,20.0,28.0,25
Hong Kong Cricket Club D4A,0.0,20.0,20.0,0.0,75.0,23.0,24
