Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Physical Chess 2,33.33333333333333,66.66666666666666,100.0,66.66666666666666,50.0,63.33333333333333,14
Hong Kong Football Club 7B,60.0,80.0,80.0,60.0,25.0,61.0,24
Hong Kong Football Club 7A,60.0,40.0,60.0,80.0,60.0,60.0,25
Thunder 1,80.0,60.0,80.0,40.0,0.0,52.0,23
Hong Kong Cricket Club D7A,75.0,25.0,100.0,50.0,0.0,50.0,19
i-Mask Advance Squash Club 1,60.0,80.0,20.0,40.0,50.0,50.0,24
UST,75.0,100.0,0.0,25.0,33.33333333333333,46.666666666666664,19
Hong Kong Cricket Club D7B,0.0,50.0,50.0,75.0,50.0,45.0,20
Xavier,75.0,50.0,25.0,75.0,0.0,45.0,16
Social Squash Team,0.0,0.0,50.0,50.0,100.0,40.0,20
Kinetic 1,20.0,0.0,0.0,0.0,100.0,24.0,24
