Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
Sha Tin 7,Squashathon One,Cornwall Street Squash Centre,7,2025-01-04,2.5252626313156576,3.4747373686843424
United Services Recreation Club 4,HKIS Div 15,United Services Recreation Club,7,2025-01-04,3.0125062531265634,2.9874937468734366
Physical Chess 5,Hong Kong Cricket Club 8,Cornwall Street Squash Centre,7,2025-01-04,3.266133066533267,2.733866933466733
Hong Kong Cricket Club 8,United Services Recreation Club 4,Hong Kong Cricket Club,8,2025-01-11,3.221110555277639,2.778889444722361
HKIS Div 15,Sha Tin 7,HK Squash Centre,8,2025-01-11,3.0070035017508756,2.9929964982491244
Squashathon One,Royal Hong Kong Yacht Club Div 15,Cornwall Street Squash Centre,8,2025-01-11,2.986493246623312,3.013506753376688
Royal Hong Kong Yacht Club Div 15,HKIS Div 15,Royal Hong Kong Yacht Club,9,2025-01-18,3.7578789394697347,2.2421210605302653
Sha Tin 7,Hong Kong Cricket Club 8,Cornwall Street Squash Centre,9,2025-01-18,3.1265632816408204,2.8734367183591796
United Services Recreation Club 4,Physical Chess 5,United Services Recreation Club,9,2025-01-18,2.8414207103551776,3.1585792896448224
Physical Chess 5,Sha Tin 7,Cornwall Street Squash Centre,10,2025-01-25,3.0495247623811905,2.9504752376188095
Hong Kong Cricket Club 8,Royal Hong Kong Yacht Club Div 15,Hong Kong Cricket Club,10,2025-01-25,2.502751375687844,3.497248624312156
HKIS Div 15,Squashathon One,HK Squash Centre,10,2025-01-25,2.629814907453727,3.370185092546273
Squashathon One,Hong Kong Cricket Club 8,Cornwall Street Squash Centre,11,2025-02-08,3.625312656328164,2.374687343671836
Royal Hong Kong Yacht Club Div 15,Physical Chess 5,Royal Hong Kong Yacht Club,11,2025-02-08,3.520760380190095,2.479239619809905
Sha Tin 7,United Services Recreation Club 4,Cornwall Street Squash Centre,11,2025-02-08,3.2356178089044523,2.7643821910955477
United Services Recreation Club 4,Royal Hong Kong Yacht Club Div 15,United Services Recreation Club,12,2025-02-15,2.372186093046523,3.627813906953477
Physical Chess 5,Squashathon One,Cornwall Street Squash Centre,12,2025-02-15,2.617808904452226,3.382191095547774
Hong Kong Cricket Club 8,HKIS Div 15,Hong Kong Cricket Club,12,2025-02-15,3.134067033516758,2.865932966483242
HKIS Div 15,Physical Chess 5,HK Squash Centre,13,2025-02-22,2.942471235617809,3.057528764382191
Squashathon One,United Services Recreation Club 4,Cornwall Street Squash Centre,13,2025-02-22,3.662831415707854,2.337168584292146
Royal Hong Kong Yacht Club Div 15,Sha Tin 7,Royal Hong Kong Yacht Club,13,2025-02-22,3.6453226613306655,2.3546773386693345
Squashathon One,Sha Tin 7,Cornwall Street Squash Centre,14,2025-03-01,3.4517258629314655,2.5482741370685345
HKIS Div 15,United Services Recreation Club 4,HK Squash Centre,14,2025-03-01,3.238119059529765,2.761880940470235
Hong Kong Cricket Club 8,Physical Chess 5,Hong Kong Cricket Club,14,2025-03-01,2.976488244122061,3.023511755877939
United Services Recreation Club 4,Hong Kong Cricket Club 8,United Services Recreation Club,15,2025-03-08,3.018509254627314,2.981490745372686
Sha Tin 7,HKIS Div 15,Cornwall Street Squash Centre,15,2025-03-08,3.185592796398199,2.814407203601801
