Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Dynamos Squash,10,10,0,55,45,5,1,10,0,0
Fusion Squash Club 1,10,8,2,40,32,18,3,4,0,0
X-Alpha 4,10,6,4,34,28,22,0,6,0,1
NEXUS 3,10,3,7,26,23,27,14,2,0,0
MERCURY,10,5,5,24,20,30,0,2,1,0
Vitality Squash 2,10,3,7,24,21,29,5,2,0,0
Happy Squash 3,10,3,7,19,16,34,7,2,0,0
LONGVIEW,10,2,8,17,15,35,0,2,0,0
