Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
United Services Recreation Club M3,10,9,1,48,39,11,0,0,0,0
Hong Kong Football Club M3A,10,8,2,43,35,15,0,2,0,0
Royal Hong Kong Yacht Club M3,10,7,3,43,36,14,0,0,0,0
Hong Kong Football Club M3B,10,5,5,33,28,22,0,0,0,0
Old Squash Fellows,10,5,5,29,24,26,1,0,0,0
Kowloon Cricket Club M3,10,2,8,16,14,36,1,0,0,0
Hong Kong Cricket Club M3,10,3,7,14,11,39,0,0,0,0
Titlows Squash Team,10,1,9,14,13,37,0,0,0,0
