Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
X-Alpha 3,9,7,2,38,32,13,0,5,1,0
UST,9,6,3,31,25,20,0,5,0,0
Hong Kong Football Club 7A,9,5,4,28,23,22,2,0,0,1
The Best Group 1,9,3,6,22,19,26,0,1,0,0
Hong Kong Cricket Club 5,8,3,5,21,18,22,1,2,0,0
Kinetic 1,8,2,6,20,18,22,0,0,0,0
Vitality Squash 1,8,4,4,19,15,25,10,0,0,0
