Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Royal Hong Kong Yacht Club Div 15,8,7,1,35,28,12,0,2,0,0
Squashathon One,8,6,2,32,26,14,1,4,0,0
Physical Chess 5,8,6,2,29,23,17,0,3,0,0
Hong Kong Cricket Club 8,10,3,7,27,24,26,0,3,0,0
HKIS Div 15,9,4,5,23,19,26,5,0,0,2
Sha Tin 7,9,2,7,16,14,31,4,0,0,0
United Services Recreation Club 4,8,2,6,16,16,24,2,0,2,0
