Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club 7A,1,1,0,5,4,1,0,0,0,1
UST,1,1,0,4,3,2,0,0,0,0
Vitality Squash 1,1,1,0,4,3,2,1,0,0,0
Kinetic 1,1,0,1,2,2,3,0,0,0,0
The Best Group 1,1,0,1,2,2,3,0,1,0,0
X-Alpha 3,1,0,1,0,1,4,0,0,1,0
