Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Energy Squash Club 2,12.5,0.0,25.0,33.33333333333333,66.66666666666666,27.499999999999993
HKIS Div 13,-7.142857142857146,-7.142857142857146,66.66666666666666,-20.0,100.0,26.476190476190467
Energy Squash Club 1,29.87012987012987,12.857142857142854,41.42857142857143,-4.444444444444443,16.666666666666664,19.275613275613274
i-Mask Advance Squash Club 5,-22.222222222222214,13.333333333333329,-17.77777777777778,40.0,66.66666666666666,16.0
SocGen Squash,19.64285714285714,28.571428571428577,0.0,0.0,0.0,9.642857142857139
Happy Squash 4,-11.363636363636367,11.363636363636367,-9.090909090909092,20.634920634920633,33.33333333333333,8.975468975468978
Electrify Squash Div 13,7.142857142857139,0.0,16.666666666666657,16.666666666666657,0.0,8.095238095238074
Kinetic 4,5.0,2.5,7.5,-9.722222222222221,4.761904761904759,2.007936507936506
X-Alpha 5,-44.155844155844164,4.545454545454547,-10.0,5.555555555555557,51.42857142857143,1.474747474747467
Sha Tin 6,-6.818181818181827,11.363636363636367,17.045454545454547,-57.5,11.42857142857143,-4.896103896103895
Yuen Long District Sports Association Limited,-18.88888888888889,-10.0,-33.33333333333333,14.285714285714285,19.047619047619044,-5.777777777777775
Fusion Squash Club 2,-43.33333333333334,13.333333333333343,-23.333333333333343,-16.666666666666686,-5.0,-15.000000000000014
