Team,Played,Won,Lost,Points
Kowloon Cricket Club 6B,21,20,1,109
Hong Kong Football Club 6A,20,14,6,78
Uncles,21,13,8,77
Hong Kong Football Club 6B,20,13,7,71
Kowloon Cricket Club 6A,20,12,8,68
Hong Kong Football Club 6C,21,11,10,63
Electrify Squash Div 6,21,10,11,52
Ladies Recreation Club Div 6,20,7,13,49
Global Squash 1,20,6,14,47
Hong Kong Cricket Club D6,20,5,15,41
Fusion Squash Club 1,20,7,13,39
X-Alpha 3,20,4,16,30
