Team,Played,Won,Lost,Points
Sha Tin 4,19,19,0,108
RELAY 1,18,14,4,78
Thunder 2,19,14,5,74
Hong Kong Cricket Club D10,19,12,7,68
Kwai Tsing District Squash Club,19,10,9,62
United Services Recreation Club 3,20,10,10,61
Banbil,19,10,9,56
i-Mask Advance Squash Club 4,19,4,15,32
Mercury,19,4,15,30
Squashathon Advance,18,4,14,27
Bravo D10,19,3,16,27
