Team,Played,Won,Lost,Points
X-Alpha 1,21,20,1,104
Kowloon Cricket Club 3B,21,15,6,81
Happy Squash 1,21,13,8,77
NEXUS 1,21,12,9,68
Hong Kong Football Club 3A,21,9,12,58
Hong Kong Football Club 3B,21,5,16,43
United Services Recreation Club 1,21,6,15,40
Kowloon Cricket Club 3A,21,4,17,33
