Team,Played,Won,Lost,Points
Electrify Squash Div 11,19,15,4,82
i-Mask Advance Squash Club 5,19,15,4,76
GMDBB,18,14,4,72
The Zero Squash Club D11,18,14,4,71
7NT,19,13,6,71
Alpha CUHK,18,14,4,70
Sea Bear,20,6,14,45
South China Athletic Association,19,4,15,36
ZOMA,19,4,15,35
Tuen Mun Squash Club,19,2,17,30
Invader Squash,18,3,15,29
