Team,Played,Won,Lost,Points
Hong Kong Cricket Club D15,21,19,2,100
Squash Busters,21,16,5,80
United Services Recreation Club 4,21,12,9,78
Squashathon X,21,13,8,73
Royal Hong Kong Yacht Club Div 15,21,11,10,66
North District Sports Association 3,21,6,15,46
Sha Tin 6,21,7,14,45
HKIS Div 15,21,0,21,5
